Date,Location,Team,OppTeam,TeamId,GameId,PercentBet_ML,Open_Line_ML,Pinnacle_ML,5dimes_ML,Heritage_ML,Bovada_ML,Betonline_ML,Average_Line_ML,Best_Line_ML,Worst_Line_ML,PercentBet_Spread,Open_Line_Spread,Open_Odds_Spread,Pinnacle_Line_Spread,Pinnacle_Odds_Spread,5dimes_Line_Spread,5dimes_Odds_Spread,Heritage_Line_Spread,Heritage_Odds_Spread,Bovada_Line_Spread,Bovada_Odds_Spread,Betonline_Line_Spread,Betonline_Odds_Spread,Average_Line_Spread,Average_Odds_Spread,Best_Line_Spread,Worst_Line_Spread,Best_Odds_Spread,Worst_Odds_Spread,PercentBet_OU,Open_Line_OU,Open_Odds_OU,Pinnacle_Line_OU,Pinnacle_Odds_OU,5dimes_Line_OU,5dimes_Odds_OU,Heritage_Line_OU,Heritage_Odds_OU,Bovada_Line_OU,Bovada_Odds_OU,Betonline_Line_OU,Betonline_Odds_OU,Average_Line_OU,Average_Odds_OU,Best_Line_OU,Worst_Line_OU,Best_Odds_OU,Worst_Odds_OU,Pts,Spread,Result,Total
2019-06-02,away,Golden State,Toronto,1610612744,0041800402,65.7,100.0,,122.0,110.0,-105.0,110.0,59.25,122.0,-105.0,58.4,1.5,-110.0,2.5,-106.0,2.0,-100.0,,,2.0,-120.0,2.5,-110.0,2.1,-109.2,2.5,1.5,-100.0,-120.0,56.5,215.0,-110.0,213.5,-107.0,,,214.0,-105.0,214.0,-105.0,,,214.12,-106.75,215.0,213.5,-105.0,-110.0,109,5,W,213
2019-06-02,home,Toronto,Golden State,1610612761,0041800402,34.3,-120.0,,-132.0,-130.0,-115.0,-130.0,-126.75,-115.0,-132.0,41.6,-1.5,-110.0,-2.5,-104.0,-2.0,-110.0,,,-2.0,-100.0,-2.5,-110.0,-2.1,-106.8,-1.5,-2.5,-100.0,-110.0,43.5,215.0,-110.0,213.5,-103.0,,,214.0,-105.0,214.0,-115.0,,,214.12,-108.25,215.0,213.5,-103.0,-115.0,104,-5,L,213
2019-06-05,away,Toronto,Golden State,1610612761,0041800403,59.7,184.0,120.0,138.0,120.0,,115.0,123.25,138.0,115.0,55.4,,,2.5,-110.0,-5.5,-250.0,2.5,-105.0,3.0,-115.0,3.0,-120.0,1.1,-140.0,3.0,-5.5,-105.0,-250.0,52.7,,,,,218.0,-200.0,210.0,-105.0,211.5,-110.0,210.5,-100.0,212.5,-128.75,218.0,210.0,-100.0,-200.0,123,14,W,232
2019-06-05,home,Golden State,Toronto,1610612744,0041800403,40.3,-220.0,-133.0,-148.0,-140.0,,-135.0,-139.0,-133.0,-148.0,44.6,,,-2.5,-100.0,5.5,-300.0,-2.5,-105.0,-3.0,-105.0,-3.0,-100.0,-1.1,-142.0,5.5,-3.0,-100.0,-300.0,47.3,,,,,218.0,-240.0,210.0,-105.0,211.5,-110.0,210.5,-120.0,212.5,-143.75,218.0,210.0,-105.0,-240.0,109,-14,L,232
2019-06-07,away,Toronto,Golden State,1610612761,0041800404,49.8,210.0,193.0,,195.0,185.0,185.0,189.5,195.0,185.0,46.1,4.5,-110.0,5.0,-101.0,5.0,-103.0,5.0,-105.0,5.0,-105.0,5.0,-107.0,4.92,-105.17,5.0,4.5,-101.0,-110.0,57.3,,,,,214.5,-105.0,215.5,-105.0,,,,,215.0,-105.0,215.5,214.5,-105.0,-105.0,105,13,W,197
2019-06-07,home,Golden State,Toronto,1610612744,0041800404,50.2,-253.0,-216.0,,-230.0,-225.0,-215.0,-221.5,-215.0,-230.0,53.9,-4.5,-110.0,-5.0,-109.0,-5.0,-107.0,-5.0,-105.0,-5.0,-115.0,-5.0,-113.0,-4.92,-109.83,-4.5,-5.0,-105.0,-115.0,42.7,,,,,214.5,-105.0,215.5,-105.0,,,,,215.0,-105.0,215.5,214.5,-105.0,-105.0,92,-13,L,197
2019-06-10,away,Golden State,Toronto,1610612744,0041800405,59.7,135.0,-104.0,-105.0,-110.0,215.0,-107.0,-42.2,215.0,-110.0,54.9,3.0,-115.0,1.0,-107.0,,,,,-1.0,-110.0,1.0,-110.0,1.0,-110.5,3.0,-1.0,-107.0,-115.0,60.5,211.5,-110.0,217.0,-104.0,217.0,-105.0,217.0,-105.0,217.0,-115.0,217.0,-110.0,216.08,-108.17,217.0,211.5,-104.0,-115.0,106,1,W,211
2019-06-10,home,Toronto,Golden State,1610612761,0041800405,40.3,-155.0,-106.0,-105.0,-110.0,-260.0,-113.0,-138.8,-105.0,-260.0,45.1,-3.0,-105.0,-1.0,-103.0,,,,,1.0,-110.0,-1.0,-110.0,-1.0,-107.0,1.0,-3.0,-103.0,-110.0,39.5,211.5,-110.0,217.0,-106.0,217.0,-105.0,217.0,-105.0,217.0,-105.0,217.0,-110.0,216.08,-106.83,217.0,211.5,-105.0,-110.0,105,-1,L,211
2019-06-13,away,Toronto,Golden State,1610612761,0041800406,54.2,151.0,125.0,125.0,125.0,,118.0,123.25,125.0,118.0,54.0,3.5,-110.0,2.5,-103.0,2.5,-105.0,2.5,-105.0,2.5,-115.0,2.5,-110.0,2.67,-108.0,3.5,2.5,-103.0,-115.0,61.8,211.0,-111.0,211.5,-102.0,212.0,-102.0,212.0,-105.0,212.5,-115.0,211.5,-110.0,211.75,-107.5,212.5,211.0,-102.0,-115.0,114,4,W,224
2019-06-13,home,Golden State,Toronto,1610612744,0041800406,45.8,-175.0,-138.0,-135.0,-145.0,,-138.0,-139.0,-135.0,-145.0,46.0,-3.5,-110.0,-2.5,-107.0,-2.5,-105.0,-2.5,-105.0,-2.5,-105.0,-2.5,-110.0,-2.67,-107.0,-2.5,-3.5,-105.0,-110.0,38.2,211.0,-109.0,211.5,-108.0,212.0,-108.0,212.0,-105.0,212.5,-105.0,211.5,-110.0,211.75,-107.5,212.5,211.0,-105.0,-110.0,110,-4,L,224
