ml_winnings,spread_winnings,total_winnings,book,game_id,season,date,agg_winnings,day
-25.00,22.73,22.73,Intertops,890085,17-18,2017-11-27 19:30:00,20.45,2017-11-27
-25.00,22.73,22.73,BetOnline,890085,17-18,2017-11-27 19:30:00,20.45,2017-11-27
-25.00,22.73,22.73,Opening,890085,17-18,2017-11-27 19:30:00,20.45,2017-11-27
-25.00,22.73,22.73,best,890085,17-18,2017-11-27 19:30:00,20.45,2017-11-27
-25.00,21.74,22.73,worst,890085,17-18,2017-11-27 19:30:00,19.47,2017-11-27
-25.00,22.61,22.73,average,890085,17-18,2017-11-27 19:30:00,20.33,2017-11-27
2.49,22.73,-25.00,SkyBook,894035,17-18,2018-03-23 19:30:00,0.21,2018-03-23
2.92,23.15,-25.00,GTBets,894035,17-18,2018-03-23 19:30:00,1.06,2018-03-23
2.70,22.73,-25.00,MyBookie,894035,17-18,2018-03-23 19:30:00,0.43,2018-03-23
2.87,22.73,-25.00,BetNow,894035,17-18,2018-03-23 19:30:00,0.60,2018-03-23
3.33,22.73,-25.00,SportsBetting,894035,17-18,2018-03-23 19:30:00,1.06,2018-03-23
3.03,22.73,-25.00,Intertops,894035,17-18,2018-03-23 19:30:00,0.76,2018-03-23
3.33,22.73,-25.00,BetOnline,894035,17-18,2018-03-23 19:30:00,1.06,2018-03-23
2.20,22.73,-25.00,Opening,894035,17-18,2018-03-23 19:30:00,-0.07,2018-03-23
3.33,23.15,-25.00,best,894035,17-18,2018-03-23 19:30:00,1.48,2018-03-23
2.20,22.73,-25.00,worst,894035,17-18,2018-03-23 19:30:00,-0.07,2018-03-23
2.86,22.78,-25.00,average,894035,17-18,2018-03-23 19:30:00,0.64,2018-03-23
-25.00,-25.00,-25.00,SkyBook,891210,17-18,2017-12-28 20:00:00,-75.00,2017-12-28
-25.00,-25.00,-25.00,GTBets,891210,17-18,2017-12-28 20:00:00,-75.00,2017-12-28
-25.00,-25.00,-25.00,MyBookie,891210,17-18,2017-12-28 20:00:00,-75.00,2017-12-28
-25.00,-25.00,-25.00,BetNow,891210,17-18,2017-12-28 20:00:00,-75.00,2017-12-28
-25.00,-25.00,-25.00,SportsBetting,891210,17-18,2017-12-28 20:00:00,-75.00,2017-12-28
-25.00,-25.00,-25.00,Intertops,891210,17-18,2017-12-28 20:00:00,-75.00,2017-12-28
-25.00,-25.00,-25.00,BetOnline,891210,17-18,2017-12-28 20:00:00,-75.00,2017-12-28
-25.00,23.81,-25.00,Opening,891210,17-18,2017-12-28 20:00:00,-26.19,2017-12-28
-25.00,-25.00,-25.00,best,891210,17-18,2017-12-28 20:00:00,-75.00,2017-12-28
-25.00,22.73,-25.00,worst,891210,17-18,2017-12-28 20:00:00,-27.27,2017-12-28
-25.00,-25.00,-25.00,average,891210,17-18,2017-12-28 20:00:00,-75.00,2017-12-28
-25.00,21.74,22.73,SkyBook,973001,17-18,2018-05-01 20:00:00,19.47,2018-05-01
-25.00,23.81,22.73,GTBets,973001,17-18,2018-05-01 20:00:00,21.54,2018-05-01
-25.00,21.74,22.73,MyBookie,973001,17-18,2018-05-01 20:00:00,19.47,2018-05-01
-25.00,22.73,22.73,BetNow,973001,17-18,2018-05-01 20:00:00,20.45,2018-05-01
-25.00,22.12,22.73,SportsBetting,973001,17-18,2018-05-01 20:00:00,19.85,2018-05-01
-25.00,22.73,22.73,Intertops,973001,17-18,2018-05-01 20:00:00,20.45,2018-05-01
-25.00,22.12,22.73,BetOnline,973001,17-18,2018-05-01 20:00:00,19.85,2018-05-01
-25.00,22.73,22.73,Opening,973001,17-18,2018-05-01 20:00:00,20.45,2018-05-01
-25.00,23.81,22.73,best,973001,17-18,2018-05-01 20:00:00,21.54,2018-05-01
-25.00,21.74,22.73,worst,973001,17-18,2018-05-01 20:00:00,19.47,2018-05-01
-25.00,22.46,22.73,average,973001,17-18,2018-05-01 20:00:00,20.19,2018-05-01
6.33,22.73,25.00,SkyBook,894170,17-18,2018-03-27 19:30:00,54.06,2018-03-27
6.07,23.15,-25.00,GTBets,894170,17-18,2018-03-27 19:30:00,4.21,2018-03-27
6.25,22.73,-25.00,MyBookie,894170,17-18,2018-03-27 19:30:00,3.98,2018-03-27
6.25,22.73,-25.00,BetNow,894170,17-18,2018-03-27 19:30:00,3.98,2018-03-27
6.76,21.55,25.00,SportsBetting,894170,17-18,2018-03-27 19:30:00,53.31,2018-03-27
6.25,22.73,-25.00,Intertops,894170,17-18,2018-03-27 19:30:00,3.98,2018-03-27
6.76,21.55,25.00,BetOnline,894170,17-18,2018-03-27 19:30:00,53.31,2018-03-27
6.00,22.73,22.73,Opening,894170,17-18,2018-03-27 19:30:00,51.45,2018-03-27
6.76,23.15,23.36,best,894170,17-18,2018-03-27 19:30:00,53.27,2018-03-27
6.00,21.55,-25.00,worst,894170,17-18,2018-03-27 19:30:00,2.55,2018-03-27
6.33,22.48,-25.00,average,894170,17-18,2018-03-27 19:30:00,3.82,2018-03-27
-25.00,25.00,22.73,SkyBook,890660,17-18,2017-12-13 19:30:00,22.73,2017-12-13
-25.00,25.00,22.73,GTBets,890660,17-18,2017-12-13 19:30:00,22.73,2017-12-13
-25.00,22.73,22.73,MyBookie,890660,17-18,2017-12-13 19:30:00,20.45,2017-12-13
-25.00,25.00,22.73,BetNow,890660,17-18,2017-12-13 19:30:00,22.73,2017-12-13
-25.00,25.00,23.81,SportsBetting,890660,17-18,2017-12-13 19:30:00,23.81,2017-12-13
-25.00,25.00,22.73,Intertops,890660,17-18,2017-12-13 19:30:00,22.73,2017-12-13
-25.00,25.00,23.81,BetOnline,890660,17-18,2017-12-13 19:30:00,23.81,2017-12-13
-25.00,23.81,22.73,Opening,890660,17-18,2017-12-13 19:30:00,21.54,2017-12-13
-25.00,25.00,23.81,best,890660,17-18,2017-12-13 19:30:00,23.81,2017-12-13
-25.00,22.73,22.73,worst,890660,17-18,2017-12-13 19:30:00,20.45,2017-12-13
-25.00,22.97,23.00,average,890660,17-18,2017-12-13 19:30:00,20.97,2017-12-13
-25.00,22.73,23.81,SkyBook,973006,17-18,2018-05-03 18:00:00,21.54,2018-05-03
-25.00,22.73,23.81,GTBets,973006,17-18,2018-05-03 18:00:00,21.54,2018-05-03
-25.00,22.73,23.81,MyBookie,973006,17-18,2018-05-03 18:00:00,21.54,2018-05-03
-25.00,22.73,22.73,BetNow,973006,17-18,2018-05-03 18:00:00,20.45,2018-05-03
-25.00,21.93,23.36,SportsBetting,973006,17-18,2018-05-03 18:00:00,20.29,2018-05-03
-25.00,22.73,22.73,Intertops,973006,17-18,2018-05-03 18:00:00,20.45,2018-05-03
-25.00,21.93,23.36,BetOnline,973006,17-18,2018-05-03 18:00:00,20.29,2018-05-03
-25.00,22.73,22.73,Opening,973006,17-18,2018-05-03 18:00:00,20.45,2018-05-03
-25.00,22.73,23.81,best,973006,17-18,2018-05-03 18:00:00,21.54,2018-05-03
-25.00,21.93,22.73,worst,973006,17-18,2018-05-03 18:00:00,19.66,2018-05-03
-25.00,22.53,23.29,average,973006,17-18,2018-05-03 18:00:00,20.82,2018-05-03
-25.00,-25.00,-25.00,SkyBook,891475,17-18,2018-01-05 19:00:00,-75.00,2018-01-05
-25.00,-25.00,-25.00,GTBets,891475,17-18,2018-01-05 19:00:00,-75.00,2018-01-05
-25.00,-25.00,-25.00,MyBookie,891475,17-18,2018-01-05 19:00:00,-75.00,2018-01-05
-25.00,-25.00,-25.00,BetNow,891475,17-18,2018-01-05 19:00:00,-75.00,2018-01-05
-25.00,-25.00,-25.00,SportsBetting,891475,17-18,2018-01-05 19:00:00,-75.00,2018-01-05
-25.00,-25.00,-25.00,Intertops,891475,17-18,2018-01-05 19:00:00,-75.00,2018-01-05
-25.00,-25.00,-25.00,BetOnline,891475,17-18,2018-01-05 19:00:00,-75.00,2018-01-05
-25.00,-25.00,-25.00,Opening,891475,17-18,2018-01-05 19:00:00,-75.00,2018-01-05
-25.00,-25.00,-25.00,best,891475,17-18,2018-01-05 19:00:00,-75.00,2018-01-05
-25.00,-25.00,-25.00,worst,891475,17-18,2018-01-05 19:00:00,-75.00,2018-01-05
-25.00,-25.00,-25.00,average,891475,17-18,2018-01-05 19:00:00,-75.00,2018-01-05
-25.00,22.73,21.74,SkyBook,890740,17-18,2017-12-15 19:30:00,19.47,2017-12-15
-25.00,22.73,22.73,GTBets,890740,17-18,2017-12-15 19:30:00,20.45,2017-12-15
-25.00,22.73,22.73,MyBookie,890740,17-18,2017-12-15 19:30:00,20.45,2017-12-15
-25.00,22.73,22.73,BetNow,890740,17-18,2017-12-15 19:30:00,20.45,2017-12-15
-25.00,23.59,21.74,SportsBetting,890740,17-18,2017-12-15 19:30:00,20.33,2017-12-15
-25.00,22.73,22.73,Intertops,890740,17-18,2017-12-15 19:30:00,20.45,2017-12-15
-25.00,23.59,21.74,BetOnline,890740,17-18,2017-12-15 19:30:00,20.33,2017-12-15
-25.00,22.73,22.73,Opening,890740,17-18,2017-12-15 19:30:00,20.45,2017-12-15
-25.00,23.59,22.73,best,890740,17-18,2017-12-15 19:30:00,21.31,2017-12-15
-25.00,22.73,21.74,worst,890740,17-18,2017-12-15 19:30:00,19.47,2017-12-15
-25.00,22.94,22.36,average,890740,17-18,2017-12-15 19:30:00,20.30,2017-12-15
-25.00,-25.00,22.73,SkyBook,889970,17-18,2017-11-24 19:30:00,-27.27,2017-11-24
-25.00,-25.00,22.73,GTBets,889970,17-18,2017-11-24 19:30:00,-27.27,2017-11-24
-25.00,-25.00,22.73,MyBookie,889970,17-18,2017-11-24 19:30:00,-27.27,2017-11-24
-25.00,-25.00,22.73,BetNow,889970,17-18,2017-11-24 19:30:00,-27.27,2017-11-24
-25.00,-25.00,23.59,SportsBetting,889970,17-18,2017-11-24 19:30:00,-26.41,2017-11-24
-25.00,-25.00,-25.00,Intertops,889970,17-18,2017-11-24 19:30:00,-75.00,2017-11-24
-25.00,-25.00,23.59,BetOnline,889970,17-18,2017-11-24 19:30:00,-26.41,2017-11-24
-25.00,-25.00,22.73,Opening,889970,17-18,2017-11-24 19:30:00,-27.27,2017-11-24
-25.00,-25.00,-25.00,best,889970,17-18,2017-11-24 19:30:00,-75.00,2017-11-24
-25.00,-25.00,22.73,worst,889970,17-18,2017-11-24 19:30:00,-27.27,2017-11-24
-25.00,-25.00,22.94,average,889970,17-18,2017-11-24 19:30:00,-27.06,2017-11-24
38.75,22.73,22.73,SkyBook,891100,17-18,2017-12-25 17:30:00,84.20,2017-12-25
38.75,22.73,22.73,GTBets,891100,17-18,2017-12-25 17:30:00,84.20,2017-12-25
36.25,22.73,22.73,MyBookie,891100,17-18,2017-12-25 17:30:00,81.70,2017-12-25
38.75,22.73,22.73,BetNow,891100,17-18,2017-12-25 17:30:00,84.20,2017-12-25
37.50,23.15,22.73,SportsBetting,891100,17-18,2017-12-25 17:30:00,83.38,2017-12-25
40.00,22.73,22.73,Intertops,891100,17-18,2017-12-25 17:30:00,85.45,2017-12-25
37.50,23.15,22.73,BetOnline,891100,17-18,2017-12-25 17:30:00,83.38,2017-12-25
41.00,22.73,22.73,Opening,891100,17-18,2017-12-25 17:30:00,86.45,2017-12-25
41.00,23.15,22.73,best,891100,17-18,2017-12-25 17:30:00,86.88,2017-12-25
36.25,22.73,22.73,worst,891100,17-18,2017-12-25 17:30:00,81.70,2017-12-25
38.56,22.83,22.73,average,891100,17-18,2017-12-25 17:30:00,84.12,2017-12-25
6.85,-25.00,-25.00,SkyBook,891050,17-18,2017-12-23 19:30:00,-43.15,2017-12-23
7.04,-25.00,-25.00,GTBets,891050,17-18,2017-12-23 19:30:00,-42.96,2017-12-23
7.04,-25.00,-25.00,MyBookie,891050,17-18,2017-12-23 19:30:00,-42.96,2017-12-23
7.04,-25.00,-25.00,BetNow,891050,17-18,2017-12-23 19:30:00,-42.96,2017-12-23
6.94,-25.00,-25.00,SportsBetting,891050,17-18,2017-12-23 19:30:00,-43.05,2017-12-23
7.81,-25.00,-25.00,Intertops,891050,17-18,2017-12-23 19:30:00,-42.19,2017-12-23
6.94,-25.00,-25.00,BetOnline,891050,17-18,2017-12-23 19:30:00,-43.05,2017-12-23
8.62,-25.00,-25.00,Opening,891050,17-18,2017-12-23 19:30:00,-41.38,2017-12-23
8.62,-25.00,-25.00,best,891050,17-18,2017-12-23 19:30:00,-41.38,2017-12-23
6.85,-25.00,-25.00,worst,891050,17-18,2017-12-23 19:30:00,-43.15,2017-12-23
7.29,-25.00,-25.00,average,891050,17-18,2017-12-23 19:30:00,-42.71,2017-12-23
-25.00,22.73,22.73,SkyBook,891320,17-18,2017-12-31 17:30:00,20.45,2017-12-31
-25.00,22.73,22.73,GTBets,891320,17-18,2017-12-31 17:30:00,20.45,2017-12-31
-25.00,22.73,22.73,MyBookie,891320,17-18,2017-12-31 17:30:00,20.45,2017-12-31
-25.00,22.73,22.73,BetNow,891320,17-18,2017-12-31 17:30:00,20.45,2017-12-31
-25.00,22.73,22.73,SportsBetting,891320,17-18,2017-12-31 17:30:00,20.45,2017-12-31
-25.00,22.73,22.73,Intertops,891320,17-18,2017-12-31 17:30:00,20.45,2017-12-31
-25.00,22.73,22.73,BetOnline,891320,17-18,2017-12-31 17:30:00,20.45,2017-12-31
-25.00,22.73,22.73,Opening,891320,17-18,2017-12-31 17:30:00,20.45,2017-12-31
-25.00,22.73,22.73,best,891320,17-18,2017-12-31 17:30:00,20.45,2017-12-31
-25.00,22.73,22.73,worst,891320,17-18,2017-12-31 17:30:00,20.45,2017-12-31
-25.00,22.73,22.73,average,891320,17-18,2017-12-31 17:30:00,20.45,2017-12-31
13.02,-25.00,22.73,SkyBook,890340,17-18,2017-12-04 19:30:00,10.75,2017-12-04
13.16,-25.00,22.73,GTBets,890340,17-18,2017-12-04 19:30:00,10.88,2017-12-04
12.82,-25.00,23.81,MyBookie,890340,17-18,2017-12-04 19:30:00,11.63,2017-12-04
13.16,-25.00,22.73,BetNow,890340,17-18,2017-12-04 19:30:00,10.88,2017-12-04
12.82,-25.00,22.93,SportsBetting,890340,17-18,2017-12-04 19:30:00,10.75,2017-12-04
13.16,-25.00,22.73,Intertops,890340,17-18,2017-12-04 19:30:00,10.88,2017-12-04
12.82,-25.00,22.93,BetOnline,890340,17-18,2017-12-04 19:30:00,10.75,2017-12-04
10.42,-25.00,22.73,Opening,890340,17-18,2017-12-04 19:30:00,8.14,2017-12-04
13.16,-25.00,23.81,best,890340,17-18,2017-12-04 19:30:00,11.97,2017-12-04
10.42,-25.00,22.73,worst,890340,17-18,2017-12-04 19:30:00,8.14,2017-12-04
12.67,-25.00,22.91,average,890340,17-18,2017-12-04 19:30:00,10.58,2017-12-04
7.25,-25.00,-25.00,SkyBook,894560,17-18,2018-04-06 19:30:00,-42.75,2018-04-06
7.18,-25.00,-25.00,GTBets,894560,17-18,2018-04-06 19:30:00,-42.81,2018-04-06
6.85,-25.00,-25.00,MyBookie,894560,17-18,2018-04-06 19:30:00,-43.15,2018-04-06
7.35,-25.00,-25.00,BetNow,894560,17-18,2018-04-06 19:30:00,-42.65,2018-04-06
7.14,-25.00,-25.00,SportsBetting,894560,17-18,2018-04-06 19:30:00,-42.86,2018-04-06
7.35,-25.00,-25.00,Intertops,894560,17-18,2018-04-06 19:30:00,-42.65,2018-04-06
7.14,-25.00,-25.00,BetOnline,894560,17-18,2018-04-06 19:30:00,-42.86,2018-04-06
6.76,-25.00,-25.00,Opening,894560,17-18,2018-04-06 19:30:00,-43.24,2018-04-06
7.35,-25.00,-25.00,best,894560,17-18,2018-04-06 19:30:00,-42.65,2018-04-06
6.76,-25.00,-25.00,worst,894560,17-18,2018-04-06 19:30:00,-43.24,2018-04-06
7.13,-25.00,-25.00,average,894560,17-18,2018-04-06 19:30:00,-42.87,2018-04-06
-25.00,22.73,-25.00,SkyBook,890255,17-18,2017-12-02 13:00:00,-27.27,2017-12-02
-25.00,22.73,-25.00,GTBets,890255,17-18,2017-12-02 13:00:00,-27.27,2017-12-02
-25.00,22.73,-25.00,MyBookie,890255,17-18,2017-12-02 13:00:00,-27.27,2017-12-02
-25.00,22.73,-25.00,BetNow,890255,17-18,2017-12-02 13:00:00,-27.27,2017-12-02
-25.00,24.04,-25.00,SportsBetting,890255,17-18,2017-12-02 13:00:00,-25.96,2017-12-02
-25.00,22.73,-25.00,Intertops,890255,17-18,2017-12-02 13:00:00,-27.27,2017-12-02
-25.00,24.04,-25.00,BetOnline,890255,17-18,2017-12-02 13:00:00,-25.96,2017-12-02
-25.00,22.73,-25.00,Opening,890255,17-18,2017-12-02 13:00:00,-27.27,2017-12-02
-25.00,24.04,-25.00,best,890255,17-18,2017-12-02 13:00:00,-25.96,2017-12-02
-25.00,22.73,-25.00,worst,890255,17-18,2017-12-02 13:00:00,-27.27,2017-12-02
-25.00,23.05,-25.00,average,890255,17-18,2017-12-02 13:00:00,-26.95,2017-12-02
8.48,-25.00,22.73,SkyBook,969373,17-18,2018-04-17 19:00:00,6.20,2018-04-17
8.09,-25.00,22.52,GTBets,969373,17-18,2018-04-17 19:00:00,5.61,2018-04-17
8.33,-25.00,22.73,MyBookie,969373,17-18,2018-04-17 19:00:00,6.06,2018-04-17
8.33,-25.00,22.73,BetNow,969373,17-18,2018-04-17 19:00:00,6.06,2018-04-17
8.33,-25.00,22.73,SportsBetting,969373,17-18,2018-04-17 19:00:00,6.06,2018-04-17
8.33,-25.00,22.73,Intertops,969373,17-18,2018-04-17 19:00:00,6.06,2018-04-17
8.33,-25.00,22.73,BetOnline,969373,17-18,2018-04-17 19:00:00,6.06,2018-04-17
8.77,-25.00,22.73,Opening,969373,17-18,2018-04-17 19:00:00,6.50,2018-04-17
8.77,-25.00,22.73,best,969373,17-18,2018-04-17 19:00:00,6.50,2018-04-17
8.09,-25.00,22.52,worst,969373,17-18,2018-04-17 19:00:00,5.61,2018-04-17
8.38,-25.00,22.70,average,969373,17-18,2018-04-17 19:00:00,6.08,2018-04-17
22.73,25.00,22.73,SkyBook,894630,17-18,2018-04-08 18:00:00,70.45,2018-04-08
22.73,25.00,22.93,GTBets,894630,17-18,2018-04-08 18:00:00,70.66,2018-04-08
3.25,25.00,22.73,MyBookie,894630,17-18,2018-04-08 18:00:00,50.97,2018-04-08
3.12,25.00,22.73,BetNow,894630,17-18,2018-04-08 18:00:00,50.85,2018-04-08
3.33,25.00,22.73,SportsBetting,894630,17-18,2018-04-08 18:00:00,51.06,2018-04-08
3.33,25.00,22.73,Intertops,894630,17-18,2018-04-08 18:00:00,51.06,2018-04-08
3.33,25.00,22.73,BetOnline,894630,17-18,2018-04-08 18:00:00,51.06,2018-04-08
2.25,22.73,22.73,Opening,894630,17-18,2018-04-08 18:00:00,47.70,2018-04-08
22.73,25.00,22.93,best,894630,17-18,2018-04-08 18:00:00,70.66,2018-04-08
2.25,21.74,22.73,worst,894630,17-18,2018-04-08 18:00:00,46.72,2018-04-08
8.01,22.61,22.75,average,894630,17-18,2018-04-08 18:00:00,53.37,2018-04-08
7.35,22.73,-25.00,SkyBook,890405,17-18,2017-12-06 19:30:00,5.08,2017-12-06
7.46,22.73,-25.00,GTBets,890405,17-18,2017-12-06 19:30:00,5.19,2017-12-06
7.35,22.73,-25.00,MyBookie,890405,17-18,2017-12-06 19:30:00,5.08,2017-12-06
7.46,22.73,-25.00,BetNow,890405,17-18,2017-12-06 19:30:00,5.19,2017-12-06
7.04,22.73,-25.00,SportsBetting,890405,17-18,2017-12-06 19:30:00,4.77,2017-12-06
7.35,22.73,-25.00,Intertops,890405,17-18,2017-12-06 19:30:00,5.08,2017-12-06
7.04,22.73,-25.00,BetOnline,890405,17-18,2017-12-06 19:30:00,4.77,2017-12-06
6.25,22.73,-25.00,Opening,890405,17-18,2017-12-06 19:30:00,3.98,2017-12-06
7.46,22.73,-25.00,best,890405,17-18,2017-12-06 19:30:00,5.19,2017-12-06
6.25,22.73,-25.00,worst,890405,17-18,2017-12-06 19:30:00,3.98,2017-12-06
7.17,22.73,-25.00,average,890405,17-18,2017-12-06 19:30:00,4.89,2017-12-06
7.94,-25.00,-25.00,SkyBook,969503,17-18,2018-04-25 19:00:00,-42.06,2018-04-25
22.73,-25.00,-25.00,GTBets,969503,17-18,2018-04-25 19:00:00,-27.27,2018-04-25
7.58,-25.00,-25.00,MyBookie,969503,17-18,2018-04-25 19:00:00,-42.42,2018-04-25
8.06,-25.00,-25.00,BetNow,969503,17-18,2018-04-25 19:00:00,-41.94,2018-04-25
8.06,-25.00,-25.00,SportsBetting,969503,17-18,2018-04-25 19:00:00,-41.94,2018-04-25
8.06,-25.00,-25.00,Intertops,969503,17-18,2018-04-25 19:00:00,-41.94,2018-04-25
8.06,-25.00,-25.00,BetOnline,969503,17-18,2018-04-25 19:00:00,-41.94,2018-04-25
1.56,-25.00,-25.00,Opening,969503,17-18,2018-04-25 19:00:00,-48.44,2018-04-25
22.73,-25.00,-25.00,best,969503,17-18,2018-04-25 19:00:00,-27.27,2018-04-25
1.56,-25.00,-25.00,worst,969503,17-18,2018-04-25 19:00:00,-48.44,2018-04-25
9.01,-25.00,-25.00,average,969503,17-18,2018-04-25 19:00:00,-40.99,2018-04-25
-25.00,22.73,22.73,SkyBook,894120,17-18,2018-03-25 18:00:00,20.45,2018-03-25
-25.00,22.93,22.93,GTBets,894120,17-18,2018-03-25 18:00:00,20.87,2018-03-25
-25.00,22.73,22.73,MyBookie,894120,17-18,2018-03-25 18:00:00,20.45,2018-03-25
-25.00,22.73,22.73,BetNow,894120,17-18,2018-03-25 18:00:00,20.45,2018-03-25
-25.00,22.12,22.73,SportsBetting,894120,17-18,2018-03-25 18:00:00,19.85,2018-03-25
-25.00,22.73,22.73,Intertops,894120,17-18,2018-03-25 18:00:00,20.45,2018-03-25
-25.00,22.12,22.73,BetOnline,894120,17-18,2018-03-25 18:00:00,19.85,2018-03-25
-25.00,22.73,22.73,Opening,894120,17-18,2018-03-25 18:00:00,20.45,2018-03-25
-25.00,22.93,22.93,best,894120,17-18,2018-03-25 18:00:00,20.87,2018-03-25
-25.00,22.12,22.73,worst,894120,17-18,2018-03-25 18:00:00,19.85,2018-03-25
-25.00,22.60,22.75,average,894120,17-18,2018-03-25 18:00:00,20.36,2018-03-25
-25.00,-25.00,-25.00,SkyBook,890195,17-18,2017-11-30 19:30:00,-75.00,2017-11-30
-25.00,-25.00,-25.00,GTBets,890195,17-18,2017-11-30 19:30:00,-75.00,2017-11-30
-25.00,-25.00,-25.00,MyBookie,890195,17-18,2017-11-30 19:30:00,-75.00,2017-11-30
-25.00,-25.00,-25.00,BetNow,890195,17-18,2017-11-30 19:30:00,-75.00,2017-11-30
-25.00,-25.00,-25.00,SportsBetting,890195,17-18,2017-11-30 19:30:00,-75.00,2017-11-30
-25.00,-25.00,-25.00,Intertops,890195,17-18,2017-11-30 19:30:00,-75.00,2017-11-30
-25.00,-25.00,-25.00,BetOnline,890195,17-18,2017-11-30 19:30:00,-75.00,2017-11-30
-25.00,-25.00,-25.00,Opening,890195,17-18,2017-11-30 19:30:00,-75.00,2017-11-30
-25.00,-25.00,-25.00,best,890195,17-18,2017-11-30 19:30:00,-75.00,2017-11-30
-25.00,-25.00,-25.00,worst,890195,17-18,2017-11-30 19:30:00,-75.00,2017-11-30
-25.00,-25.00,-25.00,average,890195,17-18,2017-11-30 19:30:00,-75.00,2017-11-30
6.58,-25.00,22.73,SkyBook,969328,17-18,2018-04-14 17:30:00,4.31,2018-04-14
6.76,25.00,22.12,GTBets,969328,17-18,2018-04-14 17:30:00,53.88,2018-04-14
6.58,-25.00,22.73,MyBookie,969328,17-18,2018-04-14 17:30:00,4.31,2018-04-14
6.85,-25.00,22.73,BetNow,969328,17-18,2018-04-14 17:30:00,4.58,2018-04-14
6.67,-25.00,22.73,SportsBetting,969328,17-18,2018-04-14 17:30:00,4.39,2018-04-14
6.58,25.00,22.73,Intertops,969328,17-18,2018-04-14 17:30:00,54.31,2018-04-14
6.67,-25.00,22.73,BetOnline,969328,17-18,2018-04-14 17:30:00,4.39,2018-04-14
6.49,23.81,22.73,Opening,969328,17-18,2018-04-14 17:30:00,53.03,2018-04-14
6.85,-25.00,22.73,best,969328,17-18,2018-04-14 17:30:00,4.58,2018-04-14
6.49,21.74,22.12,worst,969328,17-18,2018-04-14 17:30:00,50.36,2018-04-14
6.65,-25.00,22.65,average,969328,17-18,2018-04-14 17:30:00,4.30,2018-04-14
47.50,23.81,-25.00,SkyBook,891875,17-18,2018-01-16 19:30:00,46.31,2018-01-16
22.73,22.93,-25.00,GTBets,891875,17-18,2018-01-16 19:30:00,20.66,2018-01-16
47.50,21.74,-25.00,MyBookie,891875,17-18,2018-01-16 19:30:00,44.24,2018-01-16
45.00,22.73,-25.00,BetNow,891875,17-18,2018-01-16 19:30:00,42.73,2018-01-16
46.25,23.81,22.73,SportsBetting,891875,17-18,2018-01-16 19:30:00,92.79,2018-01-16
46.25,22.73,-25.00,Intertops,891875,17-18,2018-01-16 19:30:00,43.98,2018-01-16
46.25,23.81,22.73,BetOnline,891875,17-18,2018-01-16 19:30:00,92.79,2018-01-16
39.75,22.73,-25.00,Opening,891875,17-18,2018-01-16 19:30:00,37.48,2018-01-16
47.50,23.81,-25.00,best,891875,17-18,2018-01-16 19:30:00,46.31,2018-01-16
22.73,21.74,22.73,worst,891875,17-18,2018-01-16 19:30:00,67.19,2018-01-16
42.65,23.04,-25.00,average,891875,17-18,2018-01-16 19:30:00,40.69,2018-01-16
-25.00,-25.00,-25.00,SkyBook,891420,17-18,2018-01-03 20:00:00,-75.00,2018-01-03
-25.00,-25.00,-25.00,GTBets,891420,17-18,2018-01-03 20:00:00,-75.00,2018-01-03
-25.00,-25.00,-25.00,MyBookie,891420,17-18,2018-01-03 20:00:00,-75.00,2018-01-03
-25.00,-25.00,-25.00,BetNow,891420,17-18,2018-01-03 20:00:00,-75.00,2018-01-03
-25.00,-25.00,-25.00,SportsBetting,891420,17-18,2018-01-03 20:00:00,-75.00,2018-01-03
-25.00,-25.00,-25.00,Intertops,891420,17-18,2018-01-03 20:00:00,-75.00,2018-01-03
-25.00,-25.00,-25.00,BetOnline,891420,17-18,2018-01-03 20:00:00,-75.00,2018-01-03
-25.00,-25.00,-25.00,Opening,891420,17-18,2018-01-03 20:00:00,-75.00,2018-01-03
-25.00,-25.00,-25.00,best,891420,17-18,2018-01-03 20:00:00,-75.00,2018-01-03
-25.00,-25.00,-25.00,worst,891420,17-18,2018-01-03 20:00:00,-75.00,2018-01-03
-25.00,-25.00,-25.00,average,891420,17-18,2018-01-03 20:00:00,-75.00,2018-01-03
-25.00,22.73,22.73,SkyBook,894720,17-18,2018-04-11 20:00:00,20.45,2018-04-11
-25.00,22.52,22.93,GTBets,894720,17-18,2018-04-11 20:00:00,20.46,2018-04-11
-25.00,22.73,22.73,MyBookie,894720,17-18,2018-04-11 20:00:00,20.45,2018-04-11
-25.00,22.73,22.73,BetNow,894720,17-18,2018-04-11 20:00:00,20.45,2018-04-11
-25.00,23.15,23.15,SportsBetting,894720,17-18,2018-04-11 20:00:00,21.29,2018-04-11
-25.00,23.81,22.73,Intertops,894720,17-18,2018-04-11 20:00:00,21.54,2018-04-11
-25.00,23.15,23.15,BetOnline,894720,17-18,2018-04-11 20:00:00,21.29,2018-04-11
-25.00,-25.00,22.73,Opening,894720,17-18,2018-04-11 20:00:00,-27.27,2018-04-11
-25.00,23.81,23.15,best,894720,17-18,2018-04-11 20:00:00,21.96,2018-04-11
-25.00,-25.00,22.73,worst,894720,17-18,2018-04-11 20:00:00,-27.27,2018-04-11
-25.00,22.94,22.86,average,894720,17-18,2018-04-11 20:00:00,20.80,2018-04-11
-25.00,22.73,22.73,SkyBook,894635,17-18,2018-04-08 13:00:00,20.45,2018-04-08
