Date_home,Location_home,Team_home,OppTeam_home,TeamId_home,GameId_home,PercentBet_ML_home,Open_Line_ML_home,Pinnacle_ML_home,5dimes_ML_home,Heritage_ML_home,Bovada_ML_home,Betonline_ML_home,Average_Line_ML_home,Best_Line_ML_home,Worst_Line_ML_home,PercentBet_Spread_home,Open_Line_Spread_home,Open_Odds_Spread_home,Pinnacle_Line_Spread_home,Pinnacle_Odds_Spread_home,5dimes_Line_Spread_home,5dimes_Odds_Spread_home,Heritage_Line_Spread_home,Heritage_Odds_Spread_home,Bovada_Line_Spread_home,Bovada_Odds_Spread_home,Betonline_Line_Spread_home,Betonline_Odds_Spread_home,Average_Line_Spread_home,Average_Odds_Spread_home,Best_Line_Spread_home,Worst_Line_Spread_home,Best_Odds_Spread_home,Worst_Odds_Spread_home,PercentBet_OU_home,Open_Line_OU_home,Open_Odds_OU_home,Pinnacle_Line_OU_home,Pinnacle_Odds_OU_home,5dimes_Line_OU_home,5dimes_Odds_OU_home,Heritage_Line_OU_home,Heritage_Odds_OU_home,Bovada_Line_OU_home,Bovada_Odds_OU_home,Betonline_Line_OU_home,Betonline_Odds_OU_home,Average_Line_OU_home,Average_Odds_OU_home,Best_Line_OU_home,Worst_Line_OU_home,Best_Odds_OU_home,Worst_Odds_OU_home,Pts_home,Spread_home,Result_home,Total_home,playoffs_home,home_team_bin_home,team_abbv_home,game_code,Date_away,Location_away,Team_away,OppTeam_away,TeamId_away,GameId_away,PercentBet_ML_away,Open_Line_ML_away,Pinnacle_ML_away,5dimes_ML_away,Heritage_ML_away,Bovada_ML_away,Betonline_ML_away,Average_Line_ML_away,Best_Line_ML_away,Worst_Line_ML_away,PercentBet_Spread_away,Open_Line_Spread_away,Open_Odds_Spread_away,Pinnacle_Line_Spread_away,Pinnacle_Odds_Spread_away,5dimes_Line_Spread_away,5dimes_Odds_Spread_away,Heritage_Line_Spread_away,Heritage_Odds_Spread_away,Bovada_Line_Spread_away,Bovada_Odds_Spread_away,Betonline_Line_Spread_away,Betonline_Odds_Spread_away,Average_Line_Spread_away,Average_Odds_Spread_away,Best_Line_Spread_away,Worst_Line_Spread_away,Best_Odds_Spread_away,Worst_Odds_Spread_away,PercentBet_OU_away,Open_Line_OU_away,Open_Odds_OU_away,Pinnacle_Line_OU_away,Pinnacle_Odds_OU_away,5dimes_Line_OU_away,5dimes_Odds_OU_away,Heritage_Line_OU_away,Heritage_Odds_OU_away,Bovada_Line_OU_away,Bovada_Odds_OU_away,Betonline_Line_OU_away,Betonline_Odds_OU_away,Average_Line_OU_away,Average_Odds_OU_away,Best_Line_OU_away,Worst_Line_OU_away,Best_Odds_OU_away,Worst_Odds_OU_away,Pts_away,Spread_away,Result_away,Total_away,playoffs_away,home_team_bin_away,team_abbv_away
2017-11-05,home,Orlando,Boston,1610612753,21700138,46.0,140.0,137.0,145.0,135.0,145.0,138.0,140.0,145.0,135.0,50.0,3.0,-110.0,3.5,-110.0,3.5,-107.0,3.5,-105.0,4.0,-115.0,3.5,-112.0,3.5,-109.83,4.0,3.0,-105.0,-115.0,46.6,207.5,-110.0,209.5,-102.0,209.5,-105.0,209.5,-105.0,209.0,-105.0,209.0,-100.0,209.0,-104.5,209.5,207.5,-100.0,-110.0,88.0,-16.0,L,192.0,0,True,ORL,201711050ORL,2017-11-05,away,Boston,Orlando,1610612738,21700138,54.0,-160.0,-152.0,-155.0,-155.0,-165.0,-158.0,-157.0,-152.0,-165.0,50.0,-3.0,-110.0,-3.5,-100.0,-3.5,-103.0,-3.5,-105.0,-4.0,-105.0,-3.5,-108.0,-3.5,-105.17,-3.0,-4.0,-100.0,-110.0,53.4,207.5,-110.0,209.5,-108.0,209.5,-105.0,209.5,-105.0,209.0,-115.0,209.0,-120.0,209.0,-110.5,209.5,207.5,-105.0,-120.0,104.0,16.0,W,192.0,0,False,BOS
2017-11-05,home,L.A. Clippers,Miami,1610612746,21700137,100.0,-205.0,-200.0,-200.0,-210.0,-220.0,-205.0,-207.0,-200.0,-220.0,100.0,-6.5,-110.0,-5.0,-105.0,-5.0,-102.0,-5.0,-105.0,-5.5,-110.0,-5.5,-104.0,-5.42,-106.0,-5.0,-6.5,-102.0,-110.0,100.0,207.5,-110.0,205.0,-105.0,205.0,-109.0,205.0,-105.0,205.0,-110.0,205.0,-116.0,205.42,-109.17,207.5,205.0,-105.0,-116.0,101.0,-3.0,L,205.0,0,True,LAC,201711050LAC,2017-11-05,away,Miami,L.A. Clippers,1610612748,21700137,0.0,175.0,180.0,185.0,180.0,180.0,175.0,180.0,185.0,175.0,0.0,6.5,-110.0,5.0,-105.0,5.0,-108.0,5.0,-105.0,5.5,-110.0,5.5,-116.0,5.42,-109.0,6.5,5.0,-105.0,-116.0,0.0,207.5,-110.0,205.0,-105.0,205.0,-101.0,205.0,-105.0,205.0,-110.0,205.0,-104.0,205.42,-105.83,207.5,205.0,-101.0,-110.0,104.0,3.0,W,205.0,0,False,MIA
2017-11-05,home,Cleveland,Atlanta,1610612739,21700136,100.0,-850.0,-753.0,-825.0,-860.0,-900.0,-800.0,-827.6,-753.0,-900.0,55.6,-11.0,-110.0,-11.5,-107.0,-11.5,-107.0,-11.5,-105.0,-11.5,-115.0,-11.5,-112.0,-11.42,-109.33,-11.0,-11.5,-105.0,-115.0,48.8,215.5,-100.0,220.5,-107.0,220.0,-103.0,220.0,-105.0,221.0,-115.0,220.5,-113.0,219.58,-107.17,221.0,215.5,-100.0,-115.0,115.0,-2.0,L,232.0,0,True,CLE,201711050CLE,2017-11-05,away,Atlanta,Cleveland,1610612737,21700136,0.0,635.0,606.0,650.0,610.0,550.0,600.0,603.2,650.0,550.0,44.4,11.0,-110.0,11.5,-103.0,11.5,-103.0,11.5,-105.0,11.5,-105.0,11.5,-108.0,11.42,-105.67,11.5,11.0,-103.0,-110.0,51.2,215.5,-120.0,220.5,-103.0,220.0,-107.0,220.0,-105.0,221.0,-105.0,220.5,-107.0,219.58,-107.83,221.0,215.5,-103.0,-120.0,117.0,2.0,W,232.0,0,False,ATL
2017-11-04,home,Denver,Golden State,1610612743,21700135,66.7,315.0,326.0,325.0,335.0,310.0,320.0,323.2,335.0,310.0,40.0,7.5,-110.0,9.0,-108.0,9.0,-109.0,9.0,-105.0,9.5,-105.0,9.0,-110.0,8.83,-107.83,9.5,7.5,-105.0,-110.0,48.4,230.0,-110.0,232.5,-110.0,232.5,-105.0,232.5,-105.0,232.0,-105.0,232.5,-115.0,232.0,-108.33,232.5,230.0,-105.0,-115.0,108.0,-19.0,L,235.0,0,True,DEN,201711040DEN,2017-11-04,away,Golden State,Denver,1610612744,21700135,33.3,-375.0,-375.0,-360.0,-425.0,-420.0,-380.0,-392.0,-360.0,-425.0,60.0,-7.5,-110.0,-9.0,-102.0,-9.0,-101.0,-9.0,-105.0,-9.5,-115.0,-9.0,-110.0,-8.83,-107.17,-7.5,-9.5,-101.0,-115.0,51.6,230.0,-110.0,232.5,-100.0,232.5,-105.0,232.5,-105.0,232.0,-115.0,232.5,-105.0,232.0,-106.67,232.5,230.0,-100.0,-115.0,127.0,19.0,W,235.0,0,False,GSW
2017-11-04,home,Minnesota,Dallas,1610612750,21700134,31.7,-1100.0,-725.0,-755.0,-785.0,-850.0,-750.0,-773.0,-725.0,-850.0,40.9,-12.0,-110.0,-12.0,-100.0,-12.0,-105.0,-12.0,-105.0,-12.0,-110.0,-12.0,-103.0,-12.0,-105.5,-12.0,-12.0,-100.0,-110.0,100.0,213.5,-110.0,214.0,-108.0,214.0,-103.0,214.0,-105.0,214.0,-105.0,214.0,-112.0,213.92,-107.17,214.0,213.5,-103.0,-112.0,112.0,13.0,W,211.0,0,True,MIN,201711040MIN,2017-11-04,away,Dallas,Minnesota,1610612742,21700134,68.3,775.0,587.0,605.0,585.0,525.0,575.0,575.4,605.0,525.0,59.1,12.0,-110.0,12.0,-110.0,12.0,-105.0,12.0,-105.0,12.0,-110.0,12.0,-117.0,12.0,-109.5,12.0,12.0,-105.0,-117.0,0.0,213.5,-110.0,214.0,-102.0,214.0,-107.0,214.0,-105.0,214.0,-115.0,214.0,-108.0,213.92,-107.83,214.0,213.5,-102.0,-115.0,99.0,-13.0,L,211.0,0,False,DAL
2017-11-04,home,Chicago,New Orleans,1610612741,21700133,100.0,200.0,181.0,190.0,190.0,175.0,180.0,183.2,190.0,175.0,100.0,6.5,-110.0,5.5,-109.0,5.5,-102.0,5.5,-105.0,6.0,-115.0,5.5,-114.0,5.75,-109.17,6.5,5.5,-102.0,-115.0,100.0,204.5,-110.0,199.5,-100.0,199.5,-108.0,199.0,-105.0,199.0,-110.0,199.5,-105.0,200.17,-106.33,204.5,199.0,-100.0,-110.0,90.0,-6.0,L,186.0,0,True,CHI,201711040CHI,2017-11-04,away,New Orleans,Chicago,1610612740,21700133,0.0,-240.0,-202.0,-210.0,-225.0,-210.0,-210.0,-211.4,-202.0,-225.0,0.0,-6.5,-110.0,-5.5,-101.0,-5.5,-108.0,-5.5,-105.0,-6.0,-105.0,-5.5,-106.0,-5.75,-105.83,-5.5,-6.5,-101.0,-110.0,0.0,204.5,-110.0,199.5,-110.0,199.5,-102.0,199.0,-105.0,199.0,-110.0,199.5,-115.0,200.17,-108.67,204.5,199.0,-102.0,-115.0,96.0,6.0,W,186.0,0,False,NOP
2017-11-04,home,Detroit,Sacramento,1610612765,21700132,36.8,-400.0,-365.0,-355.0,-410.0,-430.0,-375.0,-387.0,-355.0,-430.0,50.2,-8.5,-110.0,-9.0,-102.0,-9.0,-105.0,-9.0,-105.0,-9.0,-115.0,-9.0,-108.0,-8.92,-107.5,-8.5,-9.0,-102.0,-115.0,37.6,197.5,-110.0,195.0,-105.0,195.5,-108.0,196.0,-105.0,195.0,-105.0,195.0,-102.0,195.67,-105.83,197.5,195.0,-102.0,-110.0,108.0,9.0,W,207.0,0,True,DET,201711040DET,2017-11-04,away,Sacramento,Detroit,1610612758,21700132,63.2,330.0,318.0,320.0,330.0,315.0,315.0,319.6,330.0,315.0,49.8,8.5,-110.0,9.0,-108.0,9.0,-105.0,9.0,-105.0,9.0,-105.0,9.0,-112.0,8.92,-107.5,9.0,8.5,-105.0,-112.0,62.4,197.5,-110.0,195.0,-116.0,195.5,-102.0,196.0,-105.0,195.0,-115.0,195.0,-118.0,195.67,-111.0,197.5,195.0,-102.0,-118.0,99.0,-9.0,L,207.0,0,False,SAC
2017-11-04,home,L.A. Clippers,Memphis,1610612746,21700131,47.1,-240.0,-218.0,-200.0,-215.0,-200.0,-210.0,-208.6,-200.0,-218.0,63.6,-5.5,-110.0,-5.5,-110.0,-5.5,-105.0,-5.5,-105.0,-5.0,-110.0,-5.0,-118.0,-5.33,-109.67,-5.0,-5.5,-105.0,-118.0,45.5,199.0,-110.0,200.5,-110.0,200.0,-105.0,200.0,-105.0,200.0,-110.0,200.5,-115.0,200.0,-109.17,200.5,199.0,-105.0,-115.0,104.0,-9.0,L,217.0,0,True,LAC,201711040LAC,2017-11-04,away,Memphis,L.A. Clippers,1610612763,21700131,52.9,200.0,195.0,185.0,185.0,170.0,180.0,183.0,195.0,170.0,36.4,5.5,-110.0,5.5,-100.0,5.5,-105.0,5.5,-105.0,5.0,-110.0,5.0,-102.0,5.33,-105.33,5.5,5.0,-100.0,-110.0,54.5,199.0,-110.0,200.5,-100.0,200.0,-105.0,200.0,-105.0,200.0,-110.0,200.5,-105.0,200.0,-105.83,200.5,199.0,-100.0,-110.0,113.0,9.0,W,217.0,0,False,MEM
2017-11-03,home,L.A. Lakers,Brooklyn,1610612747,21700130,56.8,-140.0,-146.0,-140.0,-150.0,-150.0,-150.0,-147.2,-140.0,-150.0,100.0,-3.5,-110.0,-3.0,-102.0,-3.0,-101.0,-3.0,-105.0,-3.5,-105.0,-3.0,-103.0,-3.17,-104.33,-3.0,-3.5,-101.0,-110.0,52.5,225.5,-110.0,227.5,-102.0,228.0,-105.0,228.0,-105.0,227.0,-105.0,227.5,-105.0,227.25,-105.33,228.0,225.5,-102.0,-110.0,124.0,12.0,W,236.0,0,True,LAL,201711030LAL,2017-11-03,away,Brooklyn,L.A. Lakers,1610612751,21700130,43.2,120.0,132.0,130.0,130.0,130.0,130.0,130.4,132.0,130.0,0.0,3.5,-110.0,3.0,-108.0,3.0,-109.0,3.0,-105.0,3.5,-115.0,3.0,-117.0,3.17,-110.67,3.5,3.0,-105.0,-117.0,47.5,225.5,-110.0,227.5,-108.0,228.0,-105.0,228.0,-105.0,227.0,-115.0,227.5,-115.0,227.25,-109.67,228.0,225.5,-105.0,-115.0,112.0,-12.0,L,236.0,0,False,BRK
2017-11-03,home,Oklahoma City,Boston,1610612760,21700129,50.4,-225.0,-240.0,-240.0,-270.0,-240.0,-240.0,-246.0,-240.0,-270.0,54.7,-5.0,-110.0,-6.5,-106.0,-6.5,-105.0,-6.5,-105.0,-6.5,-105.0,-6.5,-110.0,-6.25,-106.83,-5.0,-6.5,-105.0,-110.0,53.3,205.0,-110.0,207.5,-110.0,207.5,-108.0,207.0,-105.0,207.0,-115.0,207.5,-110.0,206.92,-109.67,207.5,205.0,-105.0,-115.0,94.0,-7.0,L,195.0,0,True,OKC,201711030OKC,2017-11-03,away,Boston,Oklahoma City,1610612738,21700129,49.6,195.0,214.0,220.0,220.0,200.0,200.0,210.8,220.0,200.0,45.3,5.0,-110.0,6.5,-104.0,6.5,-105.0,6.5,-105.0,6.5,-115.0,6.5,-110.0,6.25,-108.17,6.5,5.0,-104.0,-115.0,46.7,205.0,-110.0,207.5,-100.0,207.5,-102.0,207.0,-105.0,207.0,-105.0,207.5,-110.0,206.92,-105.33,207.5,205.0,-100.0,-110.0,101.0,7.0,W,195.0,0,False,BOS
2017-11-03,home,Utah,Toronto,1610612762,21700128,55.7,-120.0,-125.0,-120.0,-125.0,-120.0,-128.0,-123.6,-120.0,-128.0,100.0,-2.5,-110.0,-2.0,-105.0,-1.5,-109.0,-2.0,-105.0,-2.0,-115.0,-1.5,-117.0,-1.92,-110.17,-1.5,-2.5,-105.0,-117.0,100.0,191.5,-110.0,195.0,-108.0,195.0,-108.0,195.0,-105.0,195.0,-110.0,195.0,-115.0,194.42,-109.33,195.0,191.5,-105.0,-115.0,100.0,-9.0,L,209.0,0,True,UTA,201711030UTA,2017-11-03,away,Toronto,Utah,1610612761,21700128,44.3,100.0,113.0,110.0,105.0,100.0,108.0,107.2,113.0,100.0,0.0,2.5,-110.0,2.0,-105.0,1.5,-101.0,2.0,-105.0,2.0,-105.0,1.5,-103.0,1.92,-104.83,2.5,1.5,-101.0,-110.0,0.0,191.5,-110.0,195.0,-102.0,195.0,-102.0,195.0,-105.0,195.0,-110.0,195.0,-105.0,194.42,-105.67,195.0,191.5,-102.0,-110.0,109.0,9.0,W,209.0,0,False,TOR
2017-11-03,home,Denver,Miami,1610612743,21700127,50.8,-210.0,-218.0,-215.0,-230.0,-225.0,-225.0,-222.6,-215.0,-230.0,100.0,-5.5,-110.0,-5.5,-104.0,-5.5,-101.0,-5.5,-105.0,-5.5,-110.0,-5.5,-110.0,-5.5,-106.67,-5.5,-5.5,-101.0,-110.0,42.3,215.0,-110.0,216.5,-105.0,216.5,-105.0,216.5,-105.0,216.0,-110.0,216.0,-105.0,216.08,-106.67,216.5,215.0,-105.0,-110.0,95.0,1.0,W,189.0,0,True,DEN,201711030DEN,2017-11-03,away,Miami,Denver,1610612748,21700127,49.2,180.0,195.0,195.0,195.0,185.0,195.0,193.0,195.0,185.0,0.0,5.5,-110.0,5.5,-106.0,5.5,-109.0,5.5,-105.0,5.5,-110.0,5.5,-110.0,5.5,-108.33,5.5,5.5,-105.0,-110.0,57.7,215.0,-110.0,216.5,-105.0,216.5,-105.0,216.5,-105.0,216.0,-110.0,216.0,-115.0,216.08,-108.33,216.5,215.0,-105.0,-115.0,94.0,-1.0,L,189.0,0,False,MIA
2017-11-03,home,San Antonio,Charlotte,1610612759,21700126,87.5,-150.0,-185.0,-185.0,-195.0,-180.0,-180.0,-185.0,-180.0,-195.0,67.1,-4.5,-110.0,-4.5,-106.0,-4.5,-105.0,-4.5,-105.0,-5.0,-110.0,-4.5,-110.0,-4.58,-107.67,-4.5,-5.0,-105.0,-110.0,59.3,197.5,-110.0,200.0,-100.0,200.5,-105.0,200.5,-105.0,201.0,-115.0,200.0,-105.0,199.92,-106.67,201.0,197.5,-100.0,-115.0,108.0,7.0,W,209.0,0,True,SAS,201711030SAS,2017-11-03,away,Charlotte,San Antonio,1610612766,21700126,12.5,130.0,166.0,170.0,170.0,160.0,160.0,165.2,170.0,160.0,32.9,4.5,-110.0,4.5,-104.0,4.5,-105.0,4.5,-105.0,5.0,-110.0,4.5,-110.0,4.58,-107.33,5.0,4.5,-104.0,-110.0,40.7,197.5,-110.0,200.0,-110.0,200.5,-105.0,200.5,-105.0,201.0,-105.0,200.0,-115.0,199.92,-108.33,201.0,197.5,-105.0,-115.0,101.0,-7.0,L,209.0,0,False,CHO
2017-11-03,home,Dallas,New Orleans,1610612742,21700125,51.2,160.0,155.0,160.0,160.0,165.0,160.0,160.0,165.0,155.0,45.7,3.0,-110.0,4.5,-105.0,4.5,-105.0,4.5,-105.0,5.0,-110.0,4.5,-110.0,4.33,-107.5,5.0,3.0,-105.0,-110.0,88.9,211.0,-110.0,211.5,-107.0,211.0,-105.0,211.0,-105.0,211.0,-115.0,211.5,-115.0,211.17,-109.5,211.5,211.0,-105.0,-115.0,94.0,-5.0,L,193.0,0,True,DAL,201711030DAL,2017-11-03,away,New Orleans,Dallas,1610612740,21700125,48.8,-180.0,-172.0,-170.0,-185.0,-190.0,-180.0,-179.4,-170.0,-190.0,54.3,-3.0,-110.0,-4.5,-105.0,-4.5,-105.0,-4.5,-105.0,-5.0,-110.0,-4.5,-110.0,-4.33,-107.5,-3.0,-5.0,-105.0,-110.0,11.1,211.0,-110.0,211.5,-103.0,211.0,-105.0,211.0,-105.0,211.0,-105.0,211.5,-105.0,211.17,-105.5,211.5,211.0,-103.0,-110.0,99.0,5.0,W,193.0,0,False,NOP
2017-11-03,home,New York,Phoenix,1610612752,21700124,50.0,-160.0,-185.0,-175.0,-190.0,-175.0,-180.0,-181.0,-175.0,-190.0,57.1,-4.0,-110.0,-5.0,-102.0,-4.5,-103.0,-5.0,-105.0,-4.5,-115.0,-4.5,-115.0,-4.58,-108.33,-4.0,-5.0,-102.0,-115.0,56.3,223.0,-110.0,221.0,-104.0,221.0,-109.0,221.0,-105.0,221.0,-105.0,220.5,-110.0,221.25,-107.17,223.0,220.5,-104.0,-110.0,120.0,13.0,W,227.0,0,True,NYK,201711030NYK,2017-11-03,away,Phoenix,New York,1610612756,21700124,50.0,140.0,166.0,165.0,165.0,155.0,160.0,162.2,166.0,155.0,42.9,4.0,-110.0,5.0,-108.0,4.5,-107.0,5.0,-105.0,4.5,-105.0,4.5,-105.0,4.58,-106.67,5.0,4.0,-105.0,-110.0,43.7,223.0,-110.0,221.0,-106.0,221.0,-101.0,221.0,-105.0,221.0,-115.0,220.5,-110.0,221.25,-107.83,223.0,220.5,-101.0,-115.0,107.0,-13.0,L,227.0,0,False,PHO
2017-11-03,home,Atlanta,Houston,1610612737,21700123,88.9,270.0,333.0,328.0,340.0,325.0,320.0,329.2,340.0,320.0,38.9,8.0,-110.0,9.0,-102.0,9.0,-105.0,9.5,-105.0,9.5,-115.0,9.0,-107.0,9.0,-107.33,9.5,8.0,-102.0,-115.0,43.3,214.0,-110.0,214.0,-103.0,214.5,-105.0,214.0,-105.0,214.0,-115.0,214.0,-105.0,214.08,-107.17,214.5,214.0,-103.0,-115.0,104.0,-15.0,L,223.0,0,True,ATL,201711030ATL,2017-11-03,away,Houston,Atlanta,1610612745,21700123,11.1,-325.0,-384.0,-365.0,-430.0,-450.0,-380.0,-401.8,-365.0,-450.0,61.1,-8.0,-110.0,-9.0,-108.0,-9.0,-105.0,-9.5,-105.0,-9.5,-105.0,-9.0,-113.0,-9.0,-107.67,-8.0,-9.5,-105.0,-113.0,56.7,214.0,-110.0,214.0,-107.0,214.5,-105.0,214.0,-105.0,214.0,-105.0,214.0,-115.0,214.08,-107.83,214.5,214.0,-105.0,-115.0,119.0,15.0,W,223.0,0,False,HOU
2017-11-03,home,Washington,Cleveland,1610612764,21700122,49.5,-175.0,-143.0,-145.0,-150.0,-140.0,-145.0,-144.6,-140.0,-150.0,58.8,-3.5,-110.0,-3.5,-101.0,-3.5,-103.0,-3.0,-105.0,-3.0,-115.0,-3.5,-107.0,-3.33,-106.83,-3.0,-3.5,-101.0,-115.0,56.5,220.0,-110.0,225.5,-101.0,225.5,-105.0,225.0,-105.0,225.0,-110.0,225.0,-105.0,224.33,-106.0,225.5,220.0,-101.0,-110.0,122.0,-8.0,L,252.0,0,True,WAS,201711030WAS,2017-11-03,away,Cleveland,Washington,1610612739,21700122,50.5,155.0,129.0,135.0,130.0,120.0,125.0,127.8,135.0,120.0,41.2,3.5,-110.0,3.5,-109.0,3.5,-107.0,3.0,-105.0,3.0,-105.0,3.5,-113.0,3.33,-108.17,3.5,3.0,-105.0,-113.0,43.5,220.0,-110.0,225.5,-109.0,225.5,-105.0,225.0,-105.0,225.0,-110.0,225.0,-115.0,224.33,-109.0,225.5,220.0,-105.0,-115.0,130.0,8.0,W,252.0,0,False,CLE
2017-11-03,home,Philadelphia,Indiana,1610612755,21700121,43.6,-250.0,-195.0,-190.0,-195.0,-175.0,-195.0,-190.0,-175.0,-195.0,50.2,-6.0,-110.0,-5.0,-107.0,-5.0,-108.0,-5.0,-105.0,-5.0,-105.0,-5.0,-112.0,-5.17,-107.83,-5.0,-6.0,-105.0,-112.0,44.4,220.0,-110.0,216.5,-104.0,217.0,-102.0,217.0,-105.0,218.0,-115.0,217.0,-104.0,217.58,-106.67,220.0,216.5,-102.0,-115.0,121.0,11.0,W,231.0,0,True,PHI,201711030PHI,2017-11-03,away,Indiana,Philadelphia,1610612754,21700121,56.4,210.0,175.0,175.0,170.0,155.0,170.0,169.0,175.0,155.0,49.8,6.0,-110.0,5.0,-103.0,5.0,-102.0,5.0,-105.0,5.0,-115.0,5.0,-108.0,5.17,-107.17,6.0,5.0,-102.0,-115.0,55.6,220.0,-110.0,216.5,-115.0,217.0,-108.0,217.0,-105.0,218.0,-105.0,217.0,-116.0,217.58,-109.83,220.0,216.5,-105.0,-116.0,110.0,-11.0,L,231.0,0,False,IND
2017-11-03,home,Orlando,Chicago,1610612753,21700120,100.0,-340.0,-300.0,-305.0,-340.0,-340.0,-310.0,-319.0,-300.0,-340.0,67.3,-8.0,-110.0,-7.5,-102.0,-7.5,-108.0,-7.5,-105.0,-7.5,-115.0,-7.0,-111.0,-7.5,-108.5,-7.0,-8.0,-102.0,-115.0,100.0,206.0,-110.0,204.5,-107.0,204.0,-102.0,204.5,-105.0,205.0,-115.0,204.5,-115.0,204.75,-109.0,206.0,204.0,-102.0,-115.0,83.0,-22.0,L,188.0,0,True,ORL,201711030ORL,2017-11-03,away,Chicago,Orlando,1610612741,21700120,0.0,285.0,264.0,275.0,270.0,270.0,260.0,267.8,275.0,260.0,32.7,8.0,-110.0,7.5,-113.0,7.5,-102.0,7.5,-105.0,7.5,-105.0,7.0,-109.0,7.5,-107.33,8.0,7.0,-102.0,-113.0,0.0,206.0,-110.0,204.5,-103.0,204.0,-108.0,204.5,-105.0,205.0,-105.0,204.5,-105.0,204.75,-106.0,206.0,204.0,-103.0,-110.0,105.0,22.0,W,188.0,0,False,CHI
2017-11-03,home,Detroit,Milwaukee,1610612765,21700119,50.0,-125.0,-117.0,-120.0,-120.0,-125.0,-120.0,-120.4,-117.0,-125.0,100.0,-2.0,-110.0,-1.5,-104.0,-1.5,-109.0,-1.5,-105.0,-1.5,-110.0,-1.0,-110.0,-1.5,-108.0,-1.0,-2.0,-104.0,-110.0,53.9,201.5,-110.0,204.0,-100.0,204.0,-102.0,204.0,-105.0,204.0,-105.0,204.0,-105.0,203.58,-104.5,204.0,201.5,-100.0,-110.0,105.0,9.0,W,201.0,0,True,DET,201711030DET,2017-11-03,away,Milwaukee,Detroit,1610612749,21700119,50.0,105.0,106.0,110.0,100.0,105.0,100.0,104.2,110.0,100.0,0.0,2.0,-110.0,1.5,-106.0,1.5,-101.0,1.5,-105.0,1.5,-110.0,1.0,-110.0,1.5,-107.0,2.0,1.0,-101.0,-110.0,46.1,201.5,-110.0,204.0,-110.0,204.0,-108.0,204.0,-105.0,204.0,-115.0,204.0,-115.0,203.58,-110.5,204.0,201.5,-105.0,-115.0,96.0,-9.0,L,201.0,0,False,MIL
2017-11-02,home,Portland,L.A. Lakers,1610612757,21700118,100.0,-280.0,-217.0,-215.0,-245.0,-230.0,-225.0,-226.4,-215.0,-245.0,92.3,-8.5,-110.0,-6.0,-102.0,-6.0,-101.0,-6.0,-105.0,-6.0,-115.0,-6.0,-110.0,-6.42,-107.17,-6.0,-8.5,-101.0,-115.0,46.4,215.0,-110.0,212.0,-103.0,212.0,-102.0,212.0,-105.0,212.0,-105.0,212.0,-110.0,212.5,-105.83,215.0,212.0,-102.0,-110.0,113.0,3.0,W,223.0,0,True,POR,201711020POR,2017-11-02,away,L.A. Lakers,Portland,1610612747,21700118,0.0,235.0,194.0,195.0,205.0,190.0,195.0,195.8,205.0,190.0,7.7,8.5,-110.0,6.0,-108.0,6.0,-109.0,6.0,-105.0,6.0,-105.0,6.0,-110.0,6.42,-107.83,8.5,6.0,-105.0,-110.0,53.6,215.0,-110.0,212.0,-107.0,212.0,-108.0,212.0,-105.0,212.0,-115.0,212.0,-110.0,212.5,-109.17,215.0,212.0,-105.0,-115.0,110.0,-3.0,L,223.0,0,False,LAL
2017-11-02,home,San Antonio,Golden State,1610612759,21700117,51.7,225.0,300.0,305.0,315.0,280.0,290.0,298.0,315.0,280.0,40.4,5.5,-110.0,8.5,-103.0,8.5,-107.0,9.0,-105.0,8.5,-105.0,8.5,-110.0,8.08,-106.67,9.0,5.5,-103.0,-110.0,61.5,216.5,-110.0,220.0,-104.0,220.0,-102.0,220.0,-105.0,220.0,-110.0,219.0,-103.0,219.25,-105.67,220.0,216.5,-102.0,-110.0,92.0,-20.0,L,204.0,0,True,SAS,201711020SAS,2017-11-02,away,Golden State,San Antonio,1610612744,21700117,48.3,-265.0,-343.0,-335.0,-395.0,-360.0,-350.0,-356.6,-335.0,-395.0,59.6,-5.5,-110.0,-8.5,-107.0,-8.5,-103.0,-9.0,-105.0,-8.5,-115.0,-8.5,-110.0,-8.08,-108.33,-5.5,-9.0,-103.0,-115.0,38.5,216.5,-110.0,220.0,-106.0,220.0,-108.0,220.0,-105.0,220.0,-110.0,219.0,-117.0,219.25,-109.33,220.0,216.5,-105.0,-117.0,112.0,20.0,W,204.0,0,False,GSW
